influencer_id,name,followers,region,profile_url,profile_avg_views,profile_avg_likes,profile_avg_comments,profile_avg_saves,profile_post_count,profile_views_estimated,profile_post1_views,profile_post1_likes,profile_post1_comments,profile_post1_saves,profile_post1_url,profile_post2_views,profile_post2_likes,profile_post2_comments,profile_post2_saves,profile_post2_url,profile_post3_views,profile_post3_likes,profile_post3_comments,profile_post3_saves,profile_post3_url,campaign_est_views,campaign_stored_views,campaign_likes,campaign_comments,campaign_saves,campaign_post_count,campaign_url,split
688ed858-b9da-451c-9556-f925189258d3,Jung,10616,,https://www.xiaohongshu.com/user/profile/64ba39ec000000002b00a0fc,1306,15,0,2,3,1,1500,18,0,5,https://www.xiaohongshu.com/explore/6a9e9419000000002901a33d,1250,14,1,1,https://www.xiaohongshu.com/explore/6a9e3e76000000002a02cbee,1167,14,0,1,https://www.xiaohongshu.com/explore/6a9e1248000000002a0070e3,1167,280,14,0,3,1,https://www.xiaohongshu.com/discovery/item/6a7c6af800000000280306e2?source=webshare&xhsshare=pc_web&xsec_token=CBrQG6ntZpFtXPXbpkL3_OQ0r_DcGKKkoIP9k8knSp6ns=&xsec_source=pc_share,train
9e54f6ee-70cf-4cdf-af0f-3d5af0a28f04,Ribbon Baby,10502,,https://www.xiaohongshu.com/user/profile/5a1fb77f4eacab1fc09b1f1f,1750,7,14,5,3,1,1833,6,16,2,https://www.xiaohongshu.com/explore/6a9f5d67000000001901ebd6,1667,8,12,9,https://www.xiaohongshu.com/explore/6a9ed757000000000f03b6ea,1750,6,15,4,https://www.xiaohongshu.com/explore/6a9e4e83000000001401e1e1,7083,1700,74,11,49,1,https://www.xiaohongshu.com/discovery/item/6a7d39eb0000000011022f32?source=webshare&xhsshare=pc_web&xsec_token=CBaPA2LRAY7wL2uM6KMD95T-rUfbt1SuecaRNF-JVBGhk=&xsec_source=pc_share,train
8b5f2003-5296-4f5b-a66a-d58bf7d24501,小婷生存记,1230,,https://www.xiaohongshu.com/user/profile/65a3f5d3000000000b02afea,417,4,1,1,3,1,167,2,0,1,https://www.xiaohongshu.com/explore/6a9aa1f400000000270092b2,917,9,2,1,https://www.xiaohongshu.com/explore/6a9a9a670000000029010cc2,167,2,0,2,https://www.xiaohongshu.com/explore/6a98004f000000002700b291,917,220,11,0,1,1,https://www.xiaohongshu.com/discovery/item/6a7d73bc0000000025000438?source=webshare&xhsshare=pc_web&xsec_token=CBeZWc5IbBmhTRQ1uVfDhPLlO6rWbeyfjA-4gKesGEQz8=&xsec_source=pc_share,train
a3396ef1-529a-455f-af93-14ab84609abd,胡萝卜小兔酱..,2725,,https://www.xiaohongshu.com/user/profile/643f64a200000000290172e3,2000,23,1,9,3,1,2083,23,2,12,https://www.xiaohongshu.com/explore/6aa0b250000000001901fb52,1833,22,0,6,https://www.xiaohongshu.com/explore/6a9fa3cf00000000190301f7,2083,25,0,10,https://www.xiaohongshu.com/explore/6a9fa39e0000000010000074,3000,720,35,1,7,1,https://www.xiaohongshu.com/discovery/item/6a7dc4d40000000008009c00?source=webshare&xhsshare=pc_web&xsec_token=CBcufuUWZTg_WnIEMEzl6GtziuePOY3c9B7USZEgUxcrU=&xsec_source=pc_share,train
503df57c-02b2-4d60-b96e-532404bf497a,海鮮泡麵..（放假回家版）,2110,,https://www.xiaohongshu.com/user/profile/632b1979000000002303945d,6528,73,5,26,3,1,7083,82,3,29,https://www.xiaohongshu.com/explore/6a9919c6000000002b00234a,5833,63,7,21,https://www.xiaohongshu.com/explore/6a99124c000000002a027b2a,6667,74,6,28,https://www.xiaohongshu.com/explore/6a97b5b600000000290172c9,2750,660,32,1,6,1,https://www.xiaohongshu.com/discovery/item/6a7e8fdd000000000502384f?source=webshare&xhsshare=pc_web&xsec_token=CBg5fSHgYz1gzJadpzKcYHER-Q9Rv2yPNyYuvmx0aS0Cs=&xsec_source=pc_share,train
9b6e5aad-4751-4ed1-be0c-db966dea8e39,在韩宝妈,12319,,https://www.xiaohongshu.com/user/profile/5fc9adf3000000000100153e,833,8,2,7,3,1,667,7,1,2,https://www.xiaohongshu.com/explore/6a9e60a1000000002b001738,1333,13,3,4,https://www.xiaohongshu.com/explore/6a9e51d0000000000b00eaf1,500,5,1,16,https://www.xiaohongshu.com/explore/6a9e461a000000002b01121a,5250,5250,63,0,3,1,https://www.xiaohongshu.com/discovery/item/6a7ec72d00000000250118e4?source=webshare&xhsshare=pc_web&xsec_token=CBEXoEVydjIgw95--7SftZyRHBKJJUom5z7JyqFvN_kkQ=&xsec_source=pc_share,train
cd1260f5-111c-49b1-aeaf-a7b99705a00f,popo,14641,,https://www.xiaohongshu.com/user/profile/57220b6850c4b41d89985f56,2195,26,0,2,3,1,3500,42,0,3,https://www.xiaohongshu.com/explore/6aa1433c000000002b01396c,2667,32,0,1,https://www.xiaohongshu.com/explore/6aa1420f000000002a026e41,417,5,0,2,https://www.xiaohongshu.com/explore/6a9ff4e4000000002a02699d,3750,900,45,0,2,1,https://www.xiaohongshu.com/discovery/item/6a84087a0000000028031fce?source=webshare&xhsshare=pc_web&xsec_token=CBKveYaJcwyjDV9aI4DQdvUWMNkBqwUrgjAyoruxMhKMo=&xsec_source=pc_share,train
d16e1be8-2404-44c8-9021-84329661668e,首尔小杉,5839,,https://www.xiaohongshu.com/user/profile/62a56c33000000002102aea9,1361,16,0,7,3,1,1500,18,0,7,https://www.xiaohongshu.com/explore/6aa131e8000000002502c5a6,1000,12,0,7,https://www.xiaohongshu.com/explore/6aa0fd1a000000002802f8cb,1583,19,0,7,https://www.xiaohongshu.com/explore/6a9ff5790000000011036238,2417,580,29,0,5,1,https://www.xiaohongshu.com/discovery/item/6a7d9c57000000000801208e?source=webshare&xhsshare=pc_web&xsec_token=CBcC2RWPvUrtOuSmiMH_v84BVH10cmTo7XCOHjcsPQRLk=&xsec_source=pc_share,train
81cd0953-4381-4aa2-9bc0-638ed4e902e5,jinwen,,,https://www.xiaohongshu.com/user/profile/5e1aa61b0000000001000fdd,2611,30,1,14,3,1,3583,43,0,15,https://www.xiaohongshu.com/explore/6a9fe53c000000002b01e546,3083,35,2,18,https://www.xiaohongshu.com/explore/6a9fe4ea000000002901a3cd,1167,13,1,9,https://www.xiaohongshu.com/explore/6a9fe47f000000002b003ec7,6750,6750,81,0,37,1,http://xhslink.cn/o/9gtbTiok2Eb,train
5c82a8a2-6c2d-4c16-8d45-018234465d17,我爱ci火锅,1165,,https://www.xiaohongshu.com/user/profile/5b49d93c11be1029cab59c92,2167,25,1,4,3,1,667,6,2,6,https://www.xiaohongshu.com/explore/6a75a5670000000005021eda,2917,35,0,2,https://www.xiaohongshu.com/explore/6a6185a10000000013026d9d,2917,35,0,3,https://www.xiaohongshu.com/explore/6a607b92000000000f00b665,3250,780,39,0,5,1,https://www.xiaohongshu.com/discovery/item/6a7e9abb000000003300d8d5?source=webshare&xhsshare=pc_web&xsec_token=CB929riQkS10--zxc0qqwOX90_VHHe3rXu3K6Lpvs38QI=&xsec_source=pc_share,train
4af028f8-0c54-4d44-9bf3-e3ac17d1e048,薇薇雪,17261,,https://www.xiaohongshu.com/user/profile/577b0bfb5e87e711132f0a3d,2695,29,4,24,3,1,2250,26,1,18,https://www.xiaohongshu.com/explore/6a9a62cb000000002a02e1d4,2167,24,2,20,https://www.xiaohongshu.com/explore/6a98d69f00000000280334e7,3667,36,8,34,https://www.xiaohongshu.com/explore/6a953aad000000001f004a09,3167,760,37,1,23,1,https://www.xiaohongshu.com/discovery/item/6a7e25a6000000002202dbfc?source=webshare&xhsshare=pc_web&xsec_token=CBnnSSL34pTivMa0SKjaOaFkP9jMxZLHjY2Mqeov75wWI=&xsec_source=pc_share,train
0625fd06-09a5-40da-b924-dfc15982f084,卡卡的韩国生活指北,834,,https://www.xiaohongshu.com/user/profile/64d21c0a000000000b00af60,2750,19,14,12,3,1,2750,14,19,13,https://www.xiaohongshu.com/explore/6a9d3f26000000002701757e,4000,34,14,15,https://www.xiaohongshu.com/explore/6a9d0c3c000000002901a8a4,1500,10,8,7,https://www.xiaohongshu.com/explore/6a9a3d0e000000002600a51d,1333,320,14,2,4,1,https://www.xiaohongshu.com/discovery/item/6a7db723000000003301f4a9?source=webshare&xhsshare=pc_web&xsec_token=CBzsCom_VBez94Qhcv1dYKDGcSpi3t9LLGCTvIc4xLRcc=&xsec_source=pc_share,train
e8d0dc9e-34d3-434b-a758-9ce03c7e7382,木依萱热爱生活,23121,,https://www.xiaohongshu.com/user/profile/5b9239b38d5b7500016e886b,4000,46,2,4,3,1,6167,70,4,5,https://www.xiaohongshu.com/explore/6a975de20000000012026d93,3000,35,1,4,https://www.xiaohongshu.com/explore/6a95ecd20000000028038655,2833,34,0,3,https://www.xiaohongshu.com/explore/6a949d3c00000000080129fe,10583,2540,114,13,15,1,https://www.xiaohongshu.com/discovery/item/6a8436360000000026037c93?source=webshare&xhsshare=pc_web&xsec_token=CB0Qcj8aRh1hu8fZjzMLjPyUAC08OQREFIZDUNR7-4gwM=&xsec_source=pc_share,train
196651ee-6493-4468-adcd-9bc812ee72c8,首尔陈老师,2925,,https://www.xiaohongshu.com/user/profile/5f7c71670000000001006ccf,2000,23,1,17,3,1,667,8,0,5,https://www.xiaohongshu.com/explore/6a9f8a87000000002b013236,1000,10,2,2,https://www.xiaohongshu.com/explore/6a9ed73b000000002b01f403,4333,52,0,43,https://www.xiaohongshu.com/explore/6a9c03da000000002a027e0b,1000,240,10,2,9,1,https://www.xiaohongshu.com/discovery/item/6a845e4b0000000033012bab?source=webshare&xhsshare=pc_web&xsec_token=CBIDA22hajP-G5TxC1nBk68Ce0afn99VEVQE-Vu01vkFM=&xsec_source=pc_share,train
59010e04-7227-415f-baf5-3aa7ed63446e,不抱月亮..,2383,,https://www.xiaohongshu.com/user/profile/5c3ff7660000000007024da5,1778,20,1,10,3,1,2750,31,2,17,https://www.xiaohongshu.com/explore/6a997e87000000000d027467,750,9,0,5,https://www.xiaohongshu.com/explore/6a861247000000001c008e51,1833,21,1,9,https://www.xiaohongshu.com/explore/6a85d418000000001d005fe5,2000,480,24,0,6,1,https://www.xiaohongshu.com/discovery/item/6a7e93ef0000000022033ef8?source=webshare&xhsshare=pc_web&xsec_token=CBx7iDKPX91TlA2vA8jzodgTd9n4l-tXZprMNmyaIpUpc=&xsec_source=pc_share,train
f37262a0-6c40-454b-a4b7-ff111620e981,채원,10240,,https://www.xiaohongshu.com/user/profile/65e298bc000000000500a66b,2861,33,1,5,3,1,1083,12,1,7,https://www.xiaohongshu.com/explore/6a9ad5e70000000011030517,4750,56,1,5,https://www.xiaohongshu.com/explore/6a9a9ffb000000002502e4cd,2750,31,2,3,https://www.xiaohongshu.com/explore/6a9797e80000000011033325,2000,480,23,1,4,1,https://www.xiaohongshu.com/discovery/item/6a84492c00000000220310c4?source=webshare&xhsshare=pc_web&xsec_token=CB19EAoawAlUHWc_tF2ZNkk_vjpl5okx515TXN9jQPWqo=&xsec_source=pc_share,train
03dd1efa-103a-4e3a-b7a5-c5d889ca5314,一颗葡萄糖..,2369,,https://www.xiaohongshu.com/user/profile/5c6ff3c100000000120373a2,2361,27,2,4,3,1,2667,29,3,5,https://www.xiaohongshu.com/explore/6a9bcdd000000000260151e2,2000,22,2,3,https://www.xiaohongshu.com/explore/6a9a295c000000001001ee3c,2417,29,0,4,https://www.xiaohongshu.com/explore/6a990d7b000000000d024ea1,1417,1417,17,0,6,1,https://www.xiaohongshu.com/discovery/item/6a83cf2c0000000006005d96?source=webshare&xhsshare=pc_web&xsec_token=CB0o3Cp9cvMGzTZymbBwX3Jj9KwLIgAaVbgsQrNDBGk74=&xsec_source=pc_share,train
fd35b680-ad9e-4277-ba43-1e43f66649bf,小韩姐弟,,,https://www.xiaohongshu.com/user/profile/6717a4f3000000001d03316f,1111,13,0,0,3,1,3083,37,0,0,https://www.xiaohongshu.com/explore/6a9433670000000020038594,167,2,0,1,https://www.xiaohongshu.com/explore/6a93a108000000000502af9f,83,1,0,0,https://www.xiaohongshu.com/explore/6a914ec9000000001f00771d,917,220,11,0,2,1,https://www.xiaohongshu.com/discovery/item/6a7c55d8000000002202fd6f?source=webshare&xhsshare=pc_web&xsec_token=CBoCWf5WFwzsSz6KguyyNhgCQJxZMFZK7b0UhlfiAvJfM=&xsec_source=pc_share,train
1f44e8ae-4443-4d10-b604-ae44f98761d4,他也太好看了吧,1168,,https://www.xiaohongshu.com/user/profile/55a69f2758944657f34d3e30,1028,12,0,5,3,1,1000,12,0,9,https://www.xiaohongshu.com/explore/6a9e65550000000011037cfd,333,4,0,2,https://www.xiaohongshu.com/explore/6a9e4c51000000002502d129,1750,21,0,3,https://www.xiaohongshu.com/explore/6a9e27210000000011037b5e,1333,320,16,0,5,1,https://www.xiaohongshu.com/discovery/item/6a83eaad000000002402c4c5?source=webshare&xhsshare=pc_web&xsec_token=CBgTSMyWV2pnbYo58hDOpEjX_3t7-sB1JBIdFeJ7I0xqA=&xsec_source=pc_share,train
8f4ef22d-5fab-47b0-993f-16eaed0e675b,松松爱发呆,1513,,https://www.xiaohongshu.com/user/profile/59ead2cb11be104a861cba54,1028,10,3,6,3,1,1333,11,5,6,https://www.xiaohongshu.com/explore/6a9bf45f000000000b036784,833,9,1,7,https://www.xiaohongshu.com/explore/6a9bd985000000002b0257f6,917,9,2,5,https://www.xiaohongshu.com/explore/6a9b56f3000000002603b215,1667,400,19,1,5,1,https://www.xiaohongshu.com/discovery/item/6a7d5d25000000003302d2e0?source=webshare&xhsshare=pc_web&xsec_token=CB3FfAlP4L9ZO1rCUBICVNP6xzR6usaXq84dhoDuqkvPI=&xsec_source=pc_share,train
963f6fae-f2c0-43c7-8a18-f5b303375646,小鹿的花园,11421,,https://www.xiaohongshu.com/user/profile/5741b65f50c4b435b44f9284,2889,32,3,23,3,1,2667,31,1,22,https://www.xiaohongshu.com/explore/6a9d1369000000001203ff32,2833,32,2,23,https://www.xiaohongshu.com/explore/6a9a4e32000000001203dcdb,3167,33,5,24,https://www.xiaohongshu.com/explore/6a991d350000000026021e03,4000,960,47,1,25,1,https://www.xiaohongshu.com/discovery/item/6a7e4e3a000000002c00240f?source=webshare&xhsshare=pc_web&xsec_token=CBEDaIphhRg92KA5KshBsO0-h7PKzjpE8V0j8BkUgniXE=&xsec_source=pc_share,train
4225fb32-0d8b-4f00-8e39-e9dc325d0a7d,首尔林女士,2516,,https://www.xiaohongshu.com/user/profile/556d0bfee4b1cf5d2f5fe9cb,4305,47,5,24,3,1,1833,20,2,18,https://www.xiaohongshu.com/explore/6a9a86f9000000002b010239,9250,99,12,34,https://www.xiaohongshu.com/explore/6a980d9c000000002901994d,1833,22,0,19,https://www.xiaohongshu.com/explore/6a9527c2000000002a03e1a2,1750,420,21,0,5,1,https://www.xiaohongshu.com/discovery/item/6a7c3c330000000033035249?source=webshare&xhsshare=pc_web&xsec_token=CBrtjX9QCKxqYP8V9kZAh7rh0mfrCCBxgZww-03J1LLsU=&xsec_source=pc_share,train
689fa198-96bb-4566-b20c-487108f707e7,泡泡,10611,,https://www.xiaohongshu.com/user/profile/5d0ee6c1000000001202622c,5666,65,3,30,3,1,8583,99,4,47,https://www.xiaohongshu.com/explore/6a9a9fc4000000002502e36c,5083,59,2,22,https://www.xiaohongshu.com/explore/6a9a79570000000026017dc7,3333,36,4,20,https://www.xiaohongshu.com/explore/6a997868000000002802ca56,6167,1480,69,5,19,1,https://www.xiaohongshu.com/discovery/item/6a7f4a5e000000002402e0c4?source=webshare&xhsshare=pc_web&xsec_token=CBKxn0gmJMesm0XLeKHrN9hbCctx5LTOY3VmQyTRer7zw=&xsec_source=pc_share,train
8aac4e66-6eb2-474b-8abb-29b77afe9719,首尔打工女,1211,,https://www.xiaohongshu.com/user/profile/5cf20f0e000000001702f5ea,1056,10,2,7,3,1,1250,13,2,8,https://www.xiaohongshu.com/explore/6a98f3370000000004036f1f,417,3,2,2,https://www.xiaohongshu.com/explore/6a97beb40000000037033221,1500,15,3,11,https://www.xiaohongshu.com/explore/6a8b04690000000037030984,1583,380,18,1,6,1,https://www.xiaohongshu.com/discovery/item/6a7c271d0000000006004a17?source=webshare&xhsshare=pc_web&xsec_token=CBQdMb2Eh9wX9ymgCvOzJaYctqABNIaPzHeKx7XSbzdQs=&xsec_source=pc_share,train
319e5c7b-fc62-42ce-a1cb-80cd81118584,炫,11892,,https://www.xiaohongshu.com/user/profile/59f9d78a4eacab130859c05d,1889,20,3,11,3,1,1333,15,1,11,https://www.xiaohongshu.com/explore/6aa10437000000002502e241,2333,25,3,12,https://www.xiaohongshu.com/explore/6aa0b529000000001001ca40,2000,20,4,11,https://www.xiaohongshu.com/explore/6aa09b72000000002802f354,5250,1260,63,0,1,1,https://www.xiaohongshu.com/discovery/item/6a7fad71000000002402c8fb?source=webshare&xhsshare=pc_web&xsec_token=CBH9ZoGUEA-ZePxz-8jSQ0thl1z3RPciBJDkam0hIqxqQ=&xsec_source=pc_share,train
5be362c1-cc15-4c6c-8a3a-5cc4ce329f02,银玲在韩生活,1128,,https://www.xiaohongshu.com/user/profile/6954e3ed000000002603b41f,278,3,0,2,3,1,333,4,0,3,https://www.xiaohongshu.com/explore/6a950f1600000000110222bb,250,2,1,2,https://www.xiaohongshu.com/explore/6a8fbfe1000000001003609b,250,3,0,2,https://www.xiaohongshu.com/explore/6a8c10c70000000011020b17,1000,240,12,0,1,1,https://www.xiaohongshu.com/discovery/item/6a83c3f40000000011023006?source=webshare&xhsshare=pc_web&xsec_token=CBymI02b1FcX3fn2MkVpdKifd5Mw7m4LmqBCyHu3uWpuA=&xsec_source=pc_share,train
d0c0fdc4-b0ab-4448-9310-100f2fb5a365,yunkiii,2367,,https://www.xiaohongshu.com/user/profile/5b3ed5cde8ac2b2b215dfae6,1500,15,3,8,3,1,1500,17,1,11,https://www.xiaohongshu.com/explore/6a9f9fe800000000110367af,1000,7,5,4,https://www.xiaohongshu.com/explore/6a9d7a3b00000000110335ee,2000,22,2,9,https://www.xiaohongshu.com/explore/6a9bb5400000000011033787,1917,460,22,1,5,1,https://www.xiaohongshu.com/discovery/item/6a840865000000000502ae94?source=webshare&xhsshare=pc_web&xsec_token=ABd4DsjHhyK0GMWFAMnNOIVmtJSYvBw2SbqZtDLF1IoJ0=&xsec_source=pc_share,train
045727f4-b6e4-4716-a1f0-f58234304a1b,Xavi,,,https://www.xiaohongshu.com/user/profile/69eeeecf000000000d034c03,1528,18,1,1,3,1,2250,25,2,1,https://www.xiaohongshu.com/explore/6a90235b000000001102170c,1000,12,0,1,https://www.xiaohongshu.com/explore/6a8e712b000000001201161e,1333,16,0,1,https://www.xiaohongshu.com/explore/6a7af30d00000000100077c2,1333,320,16,0,1,1,https://www.xiaohongshu.com/discovery/item/6a7af30d00000000100077c2?source=webshare&xhsshare=pc_web&xsec_token=ABZyVRrC6kHtCyXHsTEKhQMPtOrRBqewL4ZJFj--XsXic=&xsec_source=pc_share,train
90ba735b-aa5b-425d-a767-e3d9b7ed040f,不想长大的圆媛,9312,,https://www.xiaohongshu.com/user/profile/552868449c5a6e7585b5a023,4305,52,0,3,3,1,4333,52,0,5,https://www.xiaohongshu.com/explore/6a9e558c000000002b003746,4250,51,0,2,https://www.xiaohongshu.com/explore/6a9e3b1d000000002b01358f,4333,52,0,3,https://www.xiaohongshu.com/explore/6a9d7685000000002a025430,4583,1100,55,0,4,1,https://www.xiaohongshu.com/discovery/item/6a84028e000000003303456f?source=webshare&xhsshare=pc_web&xsec_token=CB3TEYE9fD0Gv0skUQbf7nTXlA8OCG9h42mY67emHyYyo=&xsec_source=pc_share,train
0102ca4d-7686-4fdb-b28f-de463b2a81d7,崽崽很幸福,10257,,https://www.xiaohongshu.com/user/profile/66c3cd13000000001d030028,1333,15,1,5,3,1,583,7,0,5,https://www.xiaohongshu.com/explore/6a8d5e77000000000f01e983,3000,35,1,6,https://www.xiaohongshu.com/explore/6a897b38000000002b001d98,417,4,1,3,https://www.xiaohongshu.com/explore/6a89377e000000001602ae4b,750,180,9,0,4,1,https://www.xiaohongshu.com/discovery/item/6a84631b0000000028001895?source=webshare&xhsshare=pc_web&xsec_token=CBAqCUP1q_Z5Z9_tlXyu6SwDckFMbDB8yDiE1-yD9NBZE=&xsec_source=pc_share,train
b38b72ed-0d42-4a4d-b010-a3f9f815796b,jennie_chenn,2662,,https://www.xiaohongshu.com/user/profile/593ac8f3b1da1401bafb2fa0,694,8,0,5,3,1,500,6,0,6,https://www.xiaohongshu.com/explore/6a8fc301000000001e014fca,1083,12,1,2,https://www.xiaohongshu.com/explore/6a82766400000000330184fe,500,6,0,6,https://www.xiaohongshu.com/explore/6a7d6f29000000002c000e7f,1083,260,12,1,2,1,https://www.xiaohongshu.com/discovery/item/6a82766400000000330184fe?source=webshare&xhsshare=pc_web&xsec_token=CBM2mrHVWcUB8i823TONwvlKkwa6k8Wd4DO4nKWvT4dgE=&xsec_source=pc_share,train
14403357-ef04-4d3f-8740-a3505e56a8ec,爱奇田野,42241,,https://www.xiaohongshu.com/user/profile/62897a7500000000210250db,3528,38,4,33,3,1,2250,26,1,26,https://www.xiaohongshu.com/explore/6a9ebbd4000000002902ca1e,3667,41,3,33,https://www.xiaohongshu.com/explore/6a9c0187000000002900e26f,4667,47,9,39,https://www.xiaohongshu.com/explore/6a9a74f00000000029013574,3000,720,36,0,20,1,https://www.xiaohongshu.com/discovery/item/6a7ebafa0000000029031da7?source=webshare&xhsshare=pc_web&xsec_token=CBME7cYkGbHJJlOAJMsAYVbQQY_zIAPpcrL01zRSCka1c=&xsec_source=pc_share,train
64d2361e-f8c4-4a52-8b75-86976a6baa45,仙气飘飘然,1514,,https://www.xiaohongshu.com/user/profile/5f8458fe000000000101f9bc,472,6,0,4,3,1,833,10,0,1,https://www.xiaohongshu.com/explore/6a7db50a00000000080107d4,83,1,0,3,https://www.xiaohongshu.com/explore/6a7d425b00000000220318e9,500,6,0,9,https://www.xiaohongshu.com/explore/6a79ad3d0000000006006097,833,200,10,0,1,1,https://www.xiaohongshu.com/discovery/item/6a7db50a00000000080107d4?source=webshare&xhsshare=pc_web&xsec_token=CB8D62EZANqk_NX3vtbJSaN1tmdmoUyp7KQe612MgGrK8=&xsec_source=pc_share,train
14b12219-6088-4a72-8bf7-2b878de6bfcb,Cinyu야,3761,,https://www.xiaohongshu.com/user/profile/5a83b280e8ac2b769c4a5d7d,1695,19,1,6,3,1,667,7,1,5,https://www.xiaohongshu.com/explore/6a8bb24d0000000017008975,2167,25,1,9,https://www.xiaohongshu.com/explore/6a82cc860000000028001bd0,2250,25,2,4,https://www.xiaohongshu.com/explore/6a7dbeab0000000005020751,2167,520,25,1,9,1,https://www.xiaohongshu.com/discovery/item/6a82cc860000000028001bd0?source=webshare&xhsshare=pc_web&xsec_token=CBFOcS0De1vQzgXJUnbpPppmCOQpxouk6eL2lu5-wZTZY=&xsec_source=pc_share,train
1e79c79f-16de-4fe6-b00b-b3e69d451150,황유민,,,https://www.xiaohongshu.com/user/profile/61407d1d0000000002018b24,1056,12,0,0,3,1,333,3,1,0,https://www.xiaohongshu.com/explore/6a8eeb17000000002501fa0c,167,2,0,0,https://www.xiaohongshu.com/explore/6a8a6e65000000003a02da22,2667,32,0,0,https://www.xiaohongshu.com/explore/6a8a6c85000000003300fe5e,917,220,11,0,1,1,https://www.xiaohongshu.com/discovery/item/6a7eae820000000035015080?source=webshare&xhsshare=pc_web&xsec_token=CB8N7ZOgLhHsHXTVqGWPYbxcwwEXrB4N4iRyGlieiFehk=&xsec_source=pc_share,train
79440afe-dc4d-4ec6-ae11-b684c489dcc8,yoons,,,https://www.xiaohongshu.com/user/profile/694408a8000000000300e75d,3083,36,1,15,3,1,4833,56,2,28,https://www.xiaohongshu.com/explore/6a9839370000000037031b14,1917,23,0,7,https://www.xiaohongshu.com/explore/6a93d91a0000000004036394,2500,30,0,10,https://www.xiaohongshu.com/explore/6a92aea60000000037031640,1000,240,12,0,3,1,https://www.xiaohongshu.com/discovery/item/6a8179990000000002003c00?source=webshare&xhsshare=pc_web&xsec_token=ABAbCA_CFwoIRuKLdWhAKApTLTeWidi-GgexTIqsja3Iw=&xsec_source=pc_share,train
